statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);3,5;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);2325,981;jew. ME;BWS001;Bruttowertschöpfung;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;SUB003;Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;STR020;Gütersteuern;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);2597,261;jew. ME;VGR014;Bruttoinlandsprodukt;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);96,82;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);99,67;jew. ME;BWS001;Bruttowertschöpfung;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);16,7;jew. ME;SUB003;Gütersubventionen;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);99,68;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);96,75;jew. ME;STR020;Gütersteuern;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);99,36;jew. ME;VGR014;Bruttoinlandsprodukt;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);2,2;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);85,11;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);84,29;jew. ME;BWS001;Bruttowertschöpfung;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);6463,75;jew. ME;SUB003;Gütersubventionen;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);85,13;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);86,58;jew. ME;STR020;Gütersteuern;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);84,31;jew. ME;VGR014;Bruttoinlandsprodukt;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPKM;preisbereinigt, Kettenindex (2020=100);0,9;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);2935,002;jew. ME;BWS001;Bruttowertschöpfung;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;SUB003;Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;STR020;Gütersteuern;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);3284,849;jew. ME;VGR014;Bruttoinlandsprodukt;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;BWS001;Bruttowertschöpfung;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;SUB003;Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;STR020;Gütersteuern;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;VGR014;Bruttoinlandsprodukt;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;1991;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);2177,902;jew. ME;BWS001;Bruttowertschöpfung;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;SUB003;Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;jew. ME;STR020;Gütersteuern;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);2415,459;jew. ME;VGR014;Bruttoinlandsprodukt;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVU;preisbereinigt, unverkettete Volumenang.(Mrd. EUR);-;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);2884,02;jew. ME;BWS001;Bruttowertschöpfung;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;SUB003;Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;STR020;Gütersteuern;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);3201,233;jew. ME;VGR014;Bruttoinlandsprodukt;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);266,533;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);2275,687;jew. ME;BWS001;Bruttowertschöpfung;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);0,303;jew. ME;SUB003;Gütersubventionen;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);31389,0;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);266,836;jew. ME;STR020;Gütersteuern;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);2542,22;jew. ME;VGR014;Bruttoinlandsprodukt;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);4,8;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);2512,939;jew. ME;BWS001;Bruttowertschöpfung;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;SUB003;Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;STR020;Gütersteuern;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);2826,14;jew. ME;VGR014;Bruttoinlandsprodukt;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);364,714;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);3069,316;jew. ME;BWS001;Bruttowertschöpfung;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);0,064;jew. ME;SUB003;Gütersubventionen;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);41798,0;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);364,778;jew. ME;STR020;Gütersteuern;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);3434,03;jew. ME;VGR014;Bruttoinlandsprodukt;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRJPM;in jeweiligen Preisen (Mrd. EUR);3,0;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);3296,023;jew. ME;BWS001;Bruttowertschöpfung;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;SUB003;Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;STR020;Gütersteuern;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);3650,517;jew. ME;VGR014;Bruttoinlandsprodukt;p
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;STR006;Gütersteuern abzügl. Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);2898,591;jew. ME;BWS001;Bruttowertschöpfung;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;SUB003;Gütersubventionen;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;BIP004;Bruttoinlandsprodukt je Einwohner;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;jew. ME;STR020;Gütersteuern;
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);3216,071;jew. ME;VGR014;Bruttoinlandsprodukt;e
81000;Volkswirtschaftliche Gesamtrechnungen des Bundes;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;VGRPB5;Preisbasis (jeweilige Preise / preisbereinigt);VGRPVK;preisbereinigt, verkettete Volumenang. (Mrd. EUR);-;Prozent;BIP005;Bruttoinlandsprodukt (Veränderung in %);
